date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/22/2021,ARKK,TESLA INC,TSLA,88160R101,3744282.0,2452017953.34,10.42
3/22/2021,ARKK,SQUARE INC - A,SQ,852234103,6505500.0,1462696620.0,6.22
3/22/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,7495842.0,1431555905.16,6.08
3/22/2021,ARKK,ROKU INC,ROKU,77543R102,3781266.0,1314027747.66,5.58
3/22/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6097155.0,820738034.55,3.49
3/22/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3099095.0,797923989.65,3.39
3/22/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2707997.0,736873063.67,3.13
3/22/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5571443.0,722114727.23,3.07
3/22/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,642542.0,720257454.9,3.06
3/22/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2177442.0,710412226.92,3.02
3/22/2021,ARKK,INVITAE CORP,NVTA,46185L103,16021390.0,662804904.3,2.82
3/22/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4816818.0,643815893.88,2.74
3/22/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1612558.0,573748136.4,2.44
3/22/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,5067590.0,509444822.7,2.16
3/22/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2196210.0,451694510.7,1.92
3/22/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,19567344.0,436351771.2,1.85
3/22/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,6270234.0,401294976.0,1.71
3/22/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5925923.0,389333141.1,1.65
3/22/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,2896131.0,377336907.99,1.6
3/22/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,11649161.0,365317688.96,1.55
3/22/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,2036803.0,362062101.28,1.54
3/22/2021,ARKK,PROTO LABS INC,PRLB,743713109,2853844.0,353591271.6,1.5
3/22/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,4254183.0,351565683.12,1.49
3/22/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4787068.0,345051861.44,1.47
3/22/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,2696245.0,299822444.0,1.27
3/22/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7614389.0,295666724.87,1.26
3/22/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,1188441.0,286747044.48,1.22
3/22/2021,ARKK,PAGERDUTY INC,PD,69553P100,6931632.0,285444605.76,1.21
3/22/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6108458.0,274880610.0,1.17
3/22/2021,ARKK,2U INC,TWOU,90214J101,7392997.0,271988359.63,1.16
3/22/2021,ARKK,PACCAR INC,PCAR,693718108,2762435.0,262597071.1,1.12
3/22/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,10762513.0,261744316.16,1.11
3/22/2021,ARKK,SEA LTD-ADR,SE,81141R100,1188841.0,255481930.9,1.09
3/22/2021,ARKK,TWITTER INC,TWTR,90184L102,3699302.0,245004771.46,1.04
3/22/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,2773240.0,238332245.6,1.01
3/22/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1074874.0,238278068.32,1.01
3/22/2021,ARKK,VERACYTE INC,VCYT,92337F107,4443395.0,231012106.05,0.98
3/22/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5293484.0,226508180.36,0.96
3/22/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6660459.0,222659144.37,0.95
3/22/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,2301004.0,213740261.56,0.91
3/22/2021,ARKK,SYNOPSYS INC,SNPS,871607107,944672.0,215252961.92,0.91
3/22/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,429999.0,203690526.3,0.87
3/22/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,2205028.0,199091978.12,0.85
3/22/2021,ARKK,TERADYNE INC,TER,880770102,1680048.0,193054315.68,0.82
3/22/2021,ARKK,STRATASYS LTD,SSYS,M85548101,5942570.0,165262871.7,0.7
3/22/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7377036.0,158237422.2,0.67
3/22/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6313841.0,157782886.59,0.67
3/22/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1920019.0,132846114.61,0.56
3/22/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,1760154.0,126695884.92,0.54
3/22/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,2265407.0,110574515.67,0.47
3/22/2021,ARKK,CERUS CORP,CERS,157085101,17495704.0,106898751.44,0.45
3/22/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9204849.0,83764125.9,0.36
3/22/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4640621.0,42600900.78,0.18
