date,fund,company,ticker,cusip,shares,market value($),weight(%)
3/25/2021,ARKK,TESLA INC,TSLA,88160R101,3692554.0,2327306009.58,10.68
3/25/2021,ARKK,SQUARE INC - A,SQ,852234103,6415614.0,1369797745.14,6.29
3/25/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,7392227.0,1345311391.73,6.17
3/25/2021,ARKK,ROKU INC,ROKU,77543R102,3729008.0,1187502597.6,5.45
3/25/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,6178489.0,786892359.04,3.61
3/25/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,3056271.0,731029460.49,3.35
3/25/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,2232215.0,703058436.4,3.23
3/25/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,633638.0,700809964.38,3.22
3/25/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2670579.0,690825375.72,3.17
3/25/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5460255.0,630932465.25,2.89
3/25/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4750250.0,619052580.0,2.84
3/25/2021,ARKK,INVITAE CORP,NVTA,46185L103,15701666.0,561805609.48,2.58
3/25/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1590322.0,519240133.0,2.38
3/25/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,5258001.0,487469272.71,2.24
3/25/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2165841.0,429832804.86,1.97
3/25/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,18878274.0,394367143.86,1.81
3/25/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,5807651.0,355486317.71,1.63
3/25/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4720924.0,339953737.24,1.56
