No.,date,fund,company,ticker,holding,market value($),weight(%),action,shares,% change
39,2020-11-30,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,607867.0,44374291.0,3.55,Buy,7931.0,
40,2020-11-30,ARKF,TRANSUNION,TRU,127560.0,11619440.4,0.9299999999999999,Buy,1666.0,
41,2020-11-30,ARKF,TWILIO INC - A,TWLO,100048.0,32024364.32,2.56,Buy,1309.0,
42,2020-11-30,ARKF,VERISK ANALYTICS INC,VRSK,51604.0,10233589.24,0.8199999999999998,Buy,679.0,
43,2020-11-30,ARKF,WORKDAY INC-CLASS A,WDAY,90695.0,20387329.05,1.63,Buy,1183.0,
44,2020-11-30,ARKF,YEAHKA LTD,9923,2166800.0,11447540.66,0.9199999999999999,Buy,28000.0,
45,2020-11-30,ARKF,Z HOLDINGS CORP,4689,4256107.0,26784121.64,2.1399999999999997,Buy,56000.0,
46,2020-11-30,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,5249345.0,25362753.47,2.03,Buy,68600.0,
47,2020-11-30,ARKF,ZILLOW GROUP INC - C,Z,450294.0,48546196.14,3.88,Buy,5873.0,
48,2020-11-30,ARKF,ZSCALER INC,ZS,694.0,108090.5,0.01,Buy,14.0,
49,2020-11-30,ARKG,10X GENOMICS INC-CLASS A,TXG,325262.0,49800864.82,1.22,Buy,7106.0,
50,2020-11-30,ARKG,ACCOLADE INC,ACCD,1444184.0,74967591.44,1.83,Buy,31592.0,
51,2020-11-30,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,942576.0,45451014.72,1.11,Buy,20614.0,
52,2020-11-30,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,5439638.0,31549900.4,0.77,Buy,118954.0,
53,2020-11-30,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3484949.0,319778920.24,7.8100000000000005,Sell,157486.0,
54,2020-11-30,ARKG,BEAM THERAPEUTICS INC,BEAM,604990.0,30249500.0,0.74,Buy,13222.0,
55,2020-11-30,ARKG,BERKELEY LIGHTS INC,BLI,810234.0,67135989.24,1.6399999999999997,Buy,17710.0,
56,2020-11-30,ARKG,CAREDX INC,CDNA,2558782.0,146285566.94,3.5700000000000003,Buy,25625.0,
57,2020-11-30,ARKG,CASTLE BIOSCIENCES INC,CSTL,781231.0,37155346.36,0.91,Buy,26774.0,
58,2020-11-30,ARKG,CELLECTIS - ADR,CLLS,5193949.0,131770486.13,3.2199999999999998,Buy,113586.0,
59,2020-11-30,ARKG,CERUS CORP,CERS,8188288.0,54452115.2,1.3299999999999998,Hold,0.0,1.0638297872340499
60,2020-11-30,ARKG,CODEXIS INC,CDXS,1988489.0,36826816.28,0.9000000000000001,Buy,43494.0,
61,2020-11-30,ARKG,COMPUGEN LTD,CGEN,5745076.0,73766775.84,1.8000000000000003,Hold,0.0,-1.230769230769226
62,2020-11-30,ARKG,CRISPR THERAPEUTICS AG,CRSP,3002786.0,381113599.12,9.31,Buy,65670.0,
63,2020-11-30,ARKG,EDITAS MEDICINE INC,EDIT,2026424.0,61988310.16,1.51,Hold,0.0,-2.393107849393746
64,2020-11-30,ARKG,EVOGENE LTD,EVGN,4602387.0,15970282.89,0.38999999999999996,Hold,0.0,17.22972972972974
65,2020-11-30,ARKG,EXACT SCIENCES CORP,EXAS,1113422.0,134790867.32,3.29,Buy,33184.0,
66,2020-11-30,ARKG,FATE THERAPEUTICS INC,FATE,2027360.0,118529610.51,2.9000000000000004,Buy,44330.0,
67,2020-11-30,ARKG,GUARDANT HEALTH INC,GH,329472.0,39905648.64,0.98,Buy,7216.0,
68,2020-11-30,ARKG,INCYTE CORP,INCY,1000436.0,84576859.44,2.07,Buy,21890.0,
69,2020-11-30,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2409636.0,94626405.72,2.31,Hold,0.0,-0.27932960893855624
70,2020-11-30,ARKG,INVITAE CORP,NVTA,6206187.0,308137184.55,7.53,Hold,0.0,-0.8190171793847436
71,2020-11-30,ARKG,IONIS PHARMACEUTICALS INC,IONS,1121886.0,56688899.58,1.39,Buy,24530.0,
72,2020-11-30,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,3480156.0,135064854.36,3.3000000000000003,Buy,76098.0,
73,2020-11-30,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,477132.0,7514829.0,0.18,Buy,10450.0,
74,2020-11-30,ARKG,MORGAN STANLEY GOVT INSTL 8035,,34996651.47,34996651.47,0.86,Buy,3000912.6099999994,
75,2020-11-30,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,621890.0,30870619.6,0.75,Buy,13596.0,
76,2020-11-30,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,425671.0,38663696.93,0.9400000000000001,Buy,9306.0,
77,2020-11-30,ARKG,ORGANOVO HOLDINGS INC,ONVO ,375748.0,3212645.4,0.08,Hold,0.0,-5.000000000000002
78,2020-11-30,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18122724.0,286520266.44,7.000000000000001,Buy,396286.0,
79,2020-11-30,ARKG,PERSONALIS INC,PSNL,4678161.0,128789772.33,3.15,Buy,102300.0,
80,2020-11-30,ARKG,PHREESIA INC,PHR,802863.0,35454430.08,0.8699999999999999,Buy,17556.0,
81,2020-11-30,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,2323230.0,23487855.3,0.57,Buy,50798.0,
82,2020-11-30,ARKG,PURE STORAGE INC - CLASS A,PSTG,5275816.0,96389158.32,2.36,Buy,115368.0,
83,2020-11-30,ARKG,REGENERON PHARMACEUTICALS,REGN,69511.0,35869761.33,0.88,Buy,1518.0,
84,2020-11-30,ARKG,REPARE THERAPEUTICS INC,RPTX,367115.0,10965725.05,0.27,Buy,8030.0,
85,2020-11-30,ARKG,SCHRODINGER INC,SDGR,728101.0,50661267.58,1.24,Buy,15928.0,
86,2020-11-30,ARKG,SERES THERAPEUTICS INC,MCRB,3567728.0,98504970.08,2.41,Hold,0.0,-4.825922095829028
87,2020-11-30,ARKG,SURFACE ONCOLOGY INC,SURF,639917.0,5784849.68,0.14,Buy,14014.0,
88,2020-11-30,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3389314.0,27622909.1,0.67,Sell,26518.0,
89,2020-11-30,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,2329814.0,41540583.62,1.02,Buy,50952.0,
90,2020-11-30,ARKG,TELADOC HEALTH INC,TDOC,854122.0,169773829.94,4.15,Buy,18678.0,
91,2020-11-30,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,40020.0,18608499.6,0.45000000000000007,Buy,880.0,
92,2020-11-30,ARKG,TWIST BIOSCIENCE CORP,TWST,1970868.0,220224790.32,5.38,Buy,43098.0,
93,2020-11-30,ARKG,VERACYTE INC,VCYT,2092731.0,114074766.81,2.79,Buy,45760.0,
94,2020-11-30,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,248542.0,56605440.5,1.38,Buy,5434.0,
95,2020-11-30,ARKK,2U INC,TWOU,8120745.0,262381270.95,1.9900000000000002,Hold,0.0,-2.4750980984002546
96,2020-11-30,ARKK,CERUS CORP,CERS,19218009.0,127799759.85,0.97,Hold,0.0,1.0638297872340388
97,2020-11-30,ARKK,COMPUGEN LTD,CGEN,10940184.0,140471962.56,1.06,Hold,0.0,-1.230769230769229
98,2020-11-30,ARKK,CRISPR THERAPEUTICS AG,CRSP,6308375.0,800658955.0,6.0600000000000005,Buy,93765.0,
99,2020-11-30,ARKK,DOCUSIGN INC,DOCU,743936.0,169528135.68,1.28,Buy,11060.0,
100,2020-11-30,ARKK,DOUYU INTERNATIONAL HOLD-ADR,DOYU,828047.0,10979903.22,0.08,Sell,10560.0,
101,2020-11-30,ARKK,EDITAS MEDICINE INC,EDIT,7140537.0,218429026.83,1.6500000000000001,Hold,0.0,-2.3931078493937457
102,2020-11-30,ARKK,EXACT SCIENCES CORP,EXAS,1765239.0,213699833.34,1.6200000000000003,Buy,26250.0,
103,2020-11-30,ARKK,EXONE CO/THE,XONE,1467356.0,17490883.52,0.13,Hold,0.0,-6.215578284815117
104,2020-11-30,ARKK,HUYA INC-ADR,HUYA,5177464.0,107121730.16,0.8100000000000002,Buy,76965.0,
105,2020-11-30,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6654627.0,261327202.29,1.9800000000000002,Hold,0.0,-0.279329608938547
106,2020-11-30,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,1532881.0,161734274.31,1.22,Buy,22785.0,
107,2020-11-30,ARKK,INVITAE CORP,NVTA,17598486.0,873764829.9,6.61,Hold,0.0,-0.8190171793847373
108,2020-11-30,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,6845487.0,265673350.47,2.01,Buy,101745.0,
109,2020-11-30,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,3916030.0,125665402.7,0.95,Buy,58205.0,
110,2020-11-30,ARKK,KE HOLDINGS INC,BEKE,1886624.0,123253145.92,0.9299999999999999,Buy,364431.0,
111,2020-11-30,ARKK,LENDINGTREE INC,TREE UW,1105863.0,282636465.54,2.1399999999999997,Buy,16450.0,
112,2020-11-30,ARKK,MATERIALISE NV-ADR,MTLS,5808994.0,253039778.64,1.92,Buy,86345.0,
113,2020-11-30,ARKK,MORGAN STANLEY GOVT INSTL 8035,,87921799.18,87921799.18,0.67,Buy,4354524.680000007,
114,2020-11-30,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,2618187.0,129966802.68,0.98,Buy,38920.0,
115,2020-11-30,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,2282599.0,161950399.05,1.23,Buy,33950.0,
116,2020-11-30,ARKK,ORGANOVO HOLDINGS INC,ONVO ,835271.0,7141567.05,0.05,Hold,0.0,-5.000000000000002
117,2020-11-30,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7307367.0,115529472.27,0.8699999999999999,Buy,108605.0,
118,2020-11-30,ARKK,PAGERDUTY INC,PD,7613933.0,262071573.86,1.9800000000000002,Hold,0.0,0.6727113190991532
119,2020-11-30,ARKK,PAYPAL HOLDINGS INC,PYPL,596049.0,127626011.88,0.97,Buy,8855.0,
120,2020-11-30,ARKK,PINTEREST INC- CLASS A,PINS,1843519.0,129083200.38,0.98,Buy,27405.0,
121,2020-11-30,ARKK,PROTO LABS INC,PRLB,2903781.0,401186382.96,3.04,Buy,43155.0,
122,2020-11-30,ARKK,PURE STORAGE INC - CLASS A,PSTG,18185338.0,332246125.26,2.52,Buy,270305.0,
123,2020-11-30,ARKK,ROKU INC,ROKU,3057715.0,897653392.55,6.800000000000001,Buy,45430.0,
124,2020-11-30,ARKK,SEA LTD-ADR,SE,351702.0,63436489.74,0.48,Buy,5215.0,
125,2020-11-30,ARKK,SERES THERAPEUTICS INC,MCRB,8501171.0,234717331.31,1.78,Hold,0.0,-4.825922095829026
126,2020-11-30,ARKK,SHOPIFY INC - CLASS A,SHOP,125252.0,136572275.76,1.03,Buy,63407.0,
127,2020-11-30,ARKK,SLACK TECHNOLOGIES INC- CL A,WORK,13860972.0,594358479.36,4.5,Buy,206010.0,
128,2020-11-30,ARKK,SPLUNK INC,SPLK,664423.0,135661888.14,1.03,Buy,9870.0,
129,2020-11-30,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1277482.0,372219930.34,2.82,Buy,18970.0,
130,2020-11-30,ARKK,SQUARE INC - A,SQ,3552504.0,749436243.84,5.67,Buy,52780.0,
131,2020-11-30,ARKK,STRATASYS LTD,SSYS,7107018.0,121530007.8,0.9199999999999999,Hold,0.0,5.686032138442524
132,2020-11-30,ARKK,SYNOPSYS INC,SNPS,544271.0,123821652.5,0.9400000000000001,Buy,8085.0,
133,2020-11-30,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5097545.0,41544991.75,0.31,Hold,0.0,0.0
134,2020-11-30,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,2057448.0,199613604.96,1.51,Buy,30590.0,
135,2020-11-30,ARKK,TELADOC HEALTH INC,TDOC,2624178.0,521607861.06,3.95,Buy,38990.0,
136,2020-11-30,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1478607.0,107938311.0,0.8199999999999998,Buy,21980.0,
137,2020-11-30,ARKK,TESLA INC,TSLA,2344991.0,1331016891.6,10.08,Sell,76724.0,
138,2020-11-30,ARKK,TWILIO INC - A,TWLO,744021.0,238153681.89,1.8000000000000003,Buy,11060.0,
139,2020-11-30,ARKK,TWIST BIOSCIENCE CORP,TWST,2066852.0,230950042.48,1.7500000000000002,Buy,30730.0,
140,2020-11-30,ARKK,UNITY SOFTWARE INC,U,1145620.0,174111327.6,1.32,Buy,17010.0,
141,2020-11-30,ARKK,VERACYTE INC,VCYT,4827237.0,263132688.87,1.9900000000000002,Buy,71750.0,
142,2020-11-30,ARKK,ZILLOW GROUP INC - C,Z,3488357.0,376079768.17,2.85,Buy,51835.0,
143,2020-11-30,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,261628.0,125152370.08,0.95,Buy,3885.0,
144,2020-11-30,ARKQ,2U INC,TWOU,1201373.0,38816361.63,3.52,Sell,3826.0,
145,2020-11-30,ARKQ,AEROVIRONMENT INC,AVAV,291814.0,24917997.46,2.26,Buy,4560.0,
146,2020-11-30,ARKQ,ALPHABET INC-CL C,GOOG,26453.0,46576855.22,4.22,Buy,415.0,
147,2020-11-30,ARKQ,AMAZON.COM INC,AMZN,4511.0,14291028.44,1.3,Buy,70.0,
148,2020-11-30,ARKQ,ANSYS INC,ANSS,45790.0,15479767.4,1.4000000000000001,Buy,715.0,
149,2020-11-30,ARKQ,APPLE INC,AAPL,83062.0,9888531.1,0.9000000000000001,Buy,1300.0,
150,2020-11-30,ARKQ,AUTODESK INC,ADSK,39800.0,11153154.0,1.01,Buy,620.0,
151,2020-11-30,ARKQ,BAIDU INC - SPON ADR,BIDU,155596.0,21626288.04,1.96,Buy,2430.0,
152,2020-11-30,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,620214.0,28932983.1,2.62,Buy,9690.0,
153,2020-11-30,ARKQ,CATERPILLAR INC,CAT,179050.0,31081289.5,2.82,Buy,2800.0,
154,2020-11-30,ARKQ,DEERE & CO,DE,155583.0,40703624.46,3.6900000000000004,Buy,2430.0,
155,2020-11-30,ARKQ,ELBIT SYSTEMS LTD,ESLT,92050.0,11668258.0,1.06,Buy,1440.0,
156,2020-11-30,ARKQ,EXONE CO/THE,XONE,997483.0,11889997.36,1.08,Sell,3177.0,
157,2020-11-30,ARKQ,FLIR SYSTEMS INC,FLIR,916535.0,35048298.4,3.18,Buy,24376.0,
158,2020-11-30,ARKQ,HONEYWELL INTERNATIONAL INC,HON,26892.0,5483816.64,0.5,Buy,420.0,
159,2020-11-30,ARKQ,INTUITIVE SURGICAL INC,ISRG,18562.0,13476940.1,1.22,Buy,290.0,
160,2020-11-30,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1033864.0,33176695.76,3.01,Buy,16155.0,
161,2020-11-30,ARKQ,JD.COM INC-ADR,JD,459970.0,39258439.5,3.56,Buy,37924.0,
162,2020-11-30,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,986796.0,24058086.48,2.18,Buy,15420.0,
163,2020-11-30,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,1602504.0,33925009.68,3.08,Buy,25046.0,
164,2020-11-30,ARKQ,MATERIALISE NV-ADR,MTLS,1672056.0,72834759.36,6.61,Buy,26125.0,
165,2020-11-30,ARKQ,MORGAN STANLEY GOVT INSTL 8035,,8516182.82,8516182.82,0.77,Buy,571547.6200000001,
166,2020-11-30,ARKQ,NANO DIMENSION LTD - ADR,NNDM,3424652.0,21917772.8,1.9900000000000002,Buy,53515.0,
167,2020-11-30,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,467054.0,13927550.28,1.26,Buy,7300.0,
168,2020-11-30,ARKQ,NVIDIA CORP,NVDA,20808.0,11154336.48,1.01,Buy,325.0,
169,2020-11-30,ARKQ,NXP SEMICONDUCTORS NV,NXPI,234377.0,37130004.34,3.37,Buy,70889.0,
170,2020-11-30,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,197165.0,1685760.75,0.15,Sell,628.0,
171,2020-11-30,ARKQ,PROTO LABS INC,PRLB,284625.0,39323790.0,3.5700000000000003,Buy,4450.0,
172,2020-11-30,ARKQ,RAVEN INDUSTRIES INC,RAVN,225827.0,5695356.94,0.52,Buy,34359.0,
173,2020-11-30,ARKQ,ROCKWELL AUTOMATION INC,ROK,40112.0,10251022.72,0.9299999999999999,Buy,625.0,
174,2020-11-30,ARKQ,SPLUNK INC,SPLK,93724.0,19136566.32,1.7399999999999998,Sell,14356.0,
175,2020-11-30,ARKQ,STRATASYS LTD,SSYS,1693400.0,28957140.0,2.63,Sell,5393.0,
176,2020-11-30,ARKQ,SYNOPSYS INC,SNPS,88975.0,20241812.5,1.8399999999999999,Buy,1390.0,
177,2020-11-30,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,344551.0,33428338.02,3.0300000000000002,Buy,87893.0,
178,2020-11-30,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,148802.0,10862546.0,0.9900000000000001,Buy,2325.0,
179,2020-11-30,ARKQ,TERADYNE INC,TER,170767.0,18842430.78,1.71,Buy,2670.0,
180,2020-11-30,ARKQ,TESLA INC,TSLA,230661.0,130923183.6,11.88,Sell,11065.0,
181,2020-11-30,ARKQ,TRIMBLE INC,TRMB,704252.0,42163567.24,3.82,Buy,66184.0,
182,2020-11-30,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,981409.0,26115293.49,2.37,Buy,15335.0,
183,2020-11-30,ARKQ,WORKHORSE GROUP INC,WKHS,1176756.0,29854299.72,2.71,Buy,18390.0,
184,2020-11-30,ARKQ,XILINX INC,XLNX,192561.0,28027253.55,2.54,Sell,72125.0,
185,2020-11-30,ARKW,2U INC,TWOU,1911052.0,61746090.12,1.48,Hold,0.0,-2.4750980984002426
186,2020-11-30,ARKW,ADOBE INC,ADBE,69024.0,33025913.28,0.79,Buy,678.0,
187,2020-11-30,ARKW,ADYEN NV-UNSPON ADR,ADYEY,958530.0,36692528.4,0.88,Buy,9402.0,
188,2020-11-30,ARKW,AGORA INC-ADR,API,1098563.0,42239747.35,1.01,Buy,41230.0,
189,2020-11-30,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,138948.0,36593345.28,0.88,Buy,1362.0,
190,2020-11-30,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,186396.0,41948419.8,1.01,Buy,1830.0,
191,2020-11-30,ARKW,CLOUDFLARE INC - CLASS A,NET,616180.0,46262794.4,1.11,Buy,6042.0,
192,2020-11-30,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,322473.0,49428661.44,1.1900000000000002,Buy,3162.0,
193,2020-11-30,ARKW,DOCUSIGN INC,DOCU,221580.0,50493650.4,1.21,Buy,2172.0,
194,2020-11-30,ARKW,FACEBOOK INC-CLASS A,FB,408922.0,113259126.34,2.7199999999999998,Buy,77415.0,
195,2020-11-30,ARKW,FASTLY INC - CLASS A,FSLY,967828.0,82042779.56,1.97,Buy,9492.0,
196,2020-11-30,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,5210628.0,120852700.52,2.9000000000000004,Sell,518202.0,
197,2020-11-30,ARKW,HUBSPOT INC,HUBS,121758.0,48012832.14,1.15,Buy,1194.0,
198,2020-11-30,ARKW,HUYA INC-ADR,HUYA,3705041.0,76657298.29,1.8399999999999999,Buy,36324.0,
199,2020-11-30,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,743346.0,78430436.46,1.8800000000000001,Buy,7290.0,
200,2020-11-30,ARKW,JD.COM INC-ADR,JD,563751.0,48116147.85,1.16,Buy,146598.0,
201,2020-11-30,ARKW,KE HOLDINGS INC,BEKE,1085180.0,70894809.4,1.7000000000000002,Buy,112436.0,
202,2020-11-30,ARKW,LENDINGCLUB CORP,LC,4673794.0,37296876.12,0.9000000000000001,Hold,0.0,0.12547051442910276
203,2020-11-30,ARKW,LENDINGTREE INC,TREE UW,323295.0,82627736.1,1.9800000000000002,Buy,3168.0,
204,2020-11-30,ARKW,MERCADOLIBRE INC,MELI,38098.0,59178766.34,1.4200000000000002,Buy,372.0,
205,2020-11-30,ARKW,MORGAN STANLEY GOVT INSTL 8035,,21995515.23,21995515.23,0.53,Buy,3079653.870000001,
206,2020-11-30,ARKW,NETFLIX INC,NFLX,173852.0,85309176.4,2.0500000000000003,Buy,26586.0,
207,2020-11-30,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,735700.0,52197915.0,1.25,Buy,7212.0,
208,2020-11-30,ARKW,NVIDIA CORP,NVDA,66801.0,35809344.06,0.86,Buy,654.0,
209,2020-11-30,ARKW,OKTA INC,OKTA,155417.0,38083381.68,0.91,Buy,1524.0,
210,2020-11-30,ARKW,PAGERDUTY INC,PD,2802689.0,96468555.38,2.32,Hold,0.0,0.6727113190991506
211,2020-11-30,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,1119527.0,30350376.97,0.73,Buy,10980.0,
212,2020-11-30,ARKW,PAYPAL HOLDINGS INC,PYPL,414571.0,88767942.52,2.13,Buy,98662.0,
213,2020-11-30,ARKW,PINTEREST INC- CLASS A,PINS,1595511.0,111717680.22,2.68,Buy,15642.0,
214,2020-11-30,ARKW,PURE STORAGE INC - CLASS A,PSTG,5926705.0,108280900.35,2.6,Buy,58110.0,
215,2020-11-30,ARKW,ROKU INC,ROKU,1095251.0,321532836.07,7.719999999999999,Buy,10740.0,
216,2020-11-30,ARKW,SEA LTD-ADR,SE,474317.0,85552557.29,2.06,Buy,4650.0,
217,2020-11-30,ARKW,SHOPIFY INC - CLASS A,SHOP,40013.0,43629374.94,1.05,Buy,390.0,
218,2020-11-30,ARKW,SLACK TECHNOLOGIES INC- CL A,WORK,2575137.0,110421874.56,2.65,Sell,1385090.0,
219,2020-11-30,ARKW,SNAP INC - A,SNAP,2007375.0,89167597.5,2.1399999999999997,Buy,19680.0,
220,2020-11-30,ARKW,SOCIAL CAPITAL HEDOSOPHIA-A,IPOB,2541187.0,57278354.98,1.38,Buy,24918.0,
221,2020-11-30,ARKW,SPLUNK INC,SPLK,206027.0,42066592.86,1.01,Buy,2022.0,
222,2020-11-30,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,483997.0,141022205.89,3.39,Buy,4746.0,
223,2020-11-30,ARKW,SQUARE INC - A,SQ,1047266.0,220931235.36,5.3100000000000005,Buy,10266.0,
224,2020-11-30,ARKW,SYNOPSYS INC,SNPS,154759.0,35207672.5,0.8500000000000001,Buy,1518.0,
225,2020-11-30,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,462932.0,44913662.64,1.08,Buy,4542.0,
226,2020-11-30,ARKW,TELADOC HEALTH INC,TDOC,696491.0,138441516.07,3.3300000000000005,Buy,6828.0,
227,2020-11-30,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1216709.0,88819757.0,2.13,Buy,11928.0,
